Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
26,Hispanic,Male,3,27,0
59,White,Female,4,22,0
41,Black,Female,6,41,1
47,Black,Male,9,11,1
26,Asian,Female,3,8,0
52,Black,Female,7,2,1
24,Black,Female,10,53,0
63,Other,Female,1,32,1
19,Black,Female,9,57,0
26,Other,Female,8,28,0
61,Black,Female,5,11,0
62,White,Male,8,47,1
26,White,Male,8,29,1
28,Asian,Male,6,45,1
64,Black,Female,1,20,0
41,Asian,Female,9,40,1
50,Asian,Male,8,25,1
50,Black,Male,1,45,0
45,Asian,Male,2,23,1
55,White,Female,3,24,0
24,White,Male,4,6,0
28,Asian,Male,1,36,0
23,White,Female,4,46,0
39,White,Female,8,30,1
17,White,Female,2,49,1
18,White,Female,1,57,0
30,White,Male,4,43,1
30,White,Male,2,4,0
57,Asian,Female,1,30,0
65,White,Male,1,46,0
31,Black,Male,7,4,1
61,Black,Male,9,36,1
58,Hispanic,Female,9,39,0
45,White,Female,4,46,0
42,White,Male,3,24,0
55,Hispanic,Female,9,7,1
21,White,Female,6,11,1
61,Asian,Female,8,11,1
25,White,Female,2,23,0
32,White,Male,1,22,0
58,Hispanic,Male,6,1,0
65,Asian,Male,9,13,1
21,White,Female,8,27,1
38,White,Male,5,41,0
61,Asian,Female,4,26,0
23,White,Male,9,49,1
40,Hispanic,Male,6,13,1
42,White,Male,6,21,0
16,Black,Female,8,4,1
45,White,Female,5,42,0
38,Black,Male,7,17,1
50,White,Female,4,34,0
57,White,Female,7,1,1
49,White,Male,1,58,0
62,Asian,Female,3,31,0
18,Black,Female,7,52,1
57,Black,Female,5,47,0
47,Black,Male,4,9,1
63,Black,Male,8,23,1
62,White,Male,4,36,1
45,Black,Female,7,22,1
49,White,Male,3,2,0
44,White,Female,8,15,0
64,White,Male,6,7,1
24,White,Male,7,46,0
41,White,Male,1,38,0
58,Black,Female,1,39,0
56,White,Male,2,17,0
35,Other,Male,1,52,0
23,Hispanic,Female,6,15,1
32,Asian,Male,9,57,1
60,White,Male,2,31,0
30,Black,Female,1,53,1
37,White,Female,6,2,1
24,Other,Female,9,14,1
59,Asian,Male,9,36,1
39,Black,Female,6,42,0
32,Black,Male,8,52,0
20,White,Male,2,58,0
47,Hispanic,Female,3,13,0
38,Black,Male,9,8,1
58,White,Male,8,11,1
63,White,Female,7,38,0
51,Asian,Female,4,39,0
22,White,Male,2,35,0
46,Black,Male,1,12,0
59,Black,Male,9,24,1
64,White,Male,1,57,0
31,Asian,Female,3,22,0
20,Asian,Male,6,1,0
26,White,Female,4,28,0
21,Black,Male,3,33,0
46,Hispanic,Female,10,32,1
43,Asian,Male,6,20,0
38,White,Male,4,46,1
63,White,Male,5,59,1
25,Hispanic,Male,2,47,1
50,Asian,Female,6,41,0
64,White,Female,4,4,0
31,Black,Female,5,15,0
43,White,Male,5,42,0
21,Hispanic,Male,6,56,1
33,White,Male,8,7,1
38,White,Female,3,20,0
52,Other,Male,8,42,1
40,White,Female,10,6,0
55,White,Female,2,8,1
39,Hispanic,Female,9,34,1
25,Hispanic,Male,1,46,0
46,Black,Female,1,7,0
23,White,Male,10,41,0
29,White,Female,5,6,0
60,White,Female,1,33,1
60,White,Female,1,36,1
56,White,Female,2,10,0
30,Black,Male,3,57,0
49,Black,Female,1,17,0
21,White,Male,7,18,1
54,White,Female,5,59,0
33,White,Female,10,29,1
24,White,Male,9,14,1
62,White,Male,6,51,0
40,White,Male,8,29,0
23,White,Male,7,24,0
49,White,Male,4,21,1
29,White,Male,1,55,0
49,White,Female,2,15,0
62,Black,Female,6,39,0
33,White,Male,7,42,0
33,Black,Female,3,54,0
25,Hispanic,Female,8,33,1
58,White,Male,4,6,0
33,White,Male,8,7,1
18,Asian,Male,7,36,1
37,Black,Male,5,58,0
60,White,Female,2,35,0
21,Hispanic,Male,4,30,0
27,White,Female,7,41,1
63,Black,Male,8,5,1
25,White,Female,1,41,0
21,Asian,Male,1,17,0
53,White,Male,2,51,0
19,Black,Female,6,55,0
65,Black,Female,9,17,1
58,Black,Male,4,6,1
63,Black,Female,4,42,1
51,Black,Male,5,30,0
53,White,Male,6,14,1
22,Black,Female,9,42,1
61,White,Male,8,37,0
62,White,Female,2,49,0
65,Black,Female,9,24,1
46,Black,Male,1,40,0
43,Black,Female,9,37,1
25,Black,Male,4,30,1
23,Black,Female,2,19,0
47,White,Female,2,46,0
58,Other,Male,2,12,0
51,White,Male,3,28,0
35,White,Male,4,17,0
47,White,Male,10,18,1
31,White,Female,5,26,0
17,Other,Male,8,56,1
41,Hispanic,Female,3,47,0
62,Other,Female,1,1,0
17,Black,Male,8,18,1
29,Hispanic,Female,3,13,1
16,Asian,Female,6,8,0
35,White,Male,5,26,0
29,Black,Female,1,43,1
24,White,Male,3,14,0
45,Hispanic,Female,7,31,0
58,White,Male,2,3,0
53,Hispanic,Male,9,49,1
60,Black,Male,5,14,1
63,Black,Male,2,32,0
56,White,Female,8,33,1
56,Asian,Female,1,24,0
19,White,Female,7,15,1
63,White,Female,2,33,0
19,White,Female,2,23,0
47,Asian,Female,6,57,1
65,Asian,Female,5,21,1
52,White,Female,6,53,1
52,Hispanic,Female,5,1,0
45,White,Female,8,9,1
30,Hispanic,Male,2,49,0
20,Black,Male,9,59,0
48,Other,Female,10,45,1
19,White,Female,7,45,0
42,Black,Male,10,60,1
54,Black,Female,2,43,0
24,White,Female,2,48,0
26,Asian,Male,5,60,1
61,Black,Male,8,39,0
55,Hispanic,Male,4,6,1
51,Hispanic,Male,9,1,0
39,White,Male,5,31,0
63,White,Male,10,34,1
16,White,Male,1,37,0
28,Asian,Male,3,42,0
44,Hispanic,Female,4,42,0
18,Asian,Female,10,50,1
38,White,Male,9,7,1
42,Black,Female,10,1,1
19,White,Female,6,18,0
24,Other,Female,9,35,0
29,Hispanic,Male,10,54,1
63,White,Female,8,14,1
31,White,Male,4,31,0
48,White,Male,6,56,0
33,Black,Female,10,23,0
30,Black,Female,4,53,0
51,Asian,Female,2,30,0
56,White,Male,2,41,1
24,Black,Female,5,14,0
24,Asian,Male,1,32,0
38,Hispanic,Female,8,41,0
40,White,Male,2,57,0
46,Black,Female,3,31,0
49,White,Female,7,30,1
63,Black,Male,2,36,0
60,Black,Male,10,7,1
21,White,Male,4,23,1
26,Other,Male,4,19,0
19,Black,Male,7,10,1
63,White,Female,10,14,1
25,Hispanic,Female,3,12,0
48,White,Male,6,60,1
27,Asian,Female,4,35,1
26,Asian,Female,4,9,0
24,White,Male,2,51,0
63,White,Male,5,1,1
19,White,Female,1,12,1
59,Other,Female,9,28,1
26,Black,Female,3,19,0
17,Hispanic,Male,8,47,1
27,Black,Male,2,46,0
33,Asian,Female,7,36,0
39,White,Female,5,21,0
45,White,Female,10,30,0
48,Hispanic,Male,8,52,1
44,Asian,Male,10,31,1
34,Hispanic,Male,3,51,1
31,Asian,Female,3,8,1
24,Asian,Male,7,57,1
36,Asian,Male,5,41,0
20,White,Female,6,31,0
38,White,Female,5,51,0
29,Black,Female,3,49,1
47,Black,Male,2,46,0
24,Hispanic,Female,1,45,0
45,White,Male,6,12,1
40,White,Female,9,48,0
38,Hispanic,Female,7,3,0
59,Black,Male,3,44,1
36,Black,Male,5,9,1
51,Black,Male,1,29,0
21,White,Female,10,6,0
26,White,Female,7,7,1
45,Hispanic,Female,2,36,0
17,White,Female,10,59,1
64,Hispanic,Male,3,52,0
19,Hispanic,Male,7,4,1
49,White,Male,5,28,0
37,Black,Male,9,15,1
55,White,Female,6,33,1
34,Asian,Female,6,36,1
64,Hispanic,Female,3,20,1
50,White,Male,10,6,1
19,White,Female,8,36,1
20,Hispanic,Female,8,53,1
30,Asian,Female,3,2,1
28,White,Female,8,7,0
59,Hispanic,Male,10,10,1
50,Black,Female,2,16,0
55,White,Male,10,28,1
44,White,Female,4,39,0
22,Asian,Female,8,12,0
41,White,Male,8,3,1
49,Black,Male,9,59,1
61,White,Male,7,10,1
35,Asian,Female,5,11,0
21,White,Female,3,32,1
29,White,Female,4,13,1
25,Asian,Male,6,40,1
31,White,Male,1,47,0
44,Black,Female,7,31,1
47,Hispanic,Male,2,13,1
44,Black,Female,6,33,1
16,White,Male,1,14,1
65,White,Male,6,44,1
30,Asian,Female,8,5,1
64,White,Male,10,4,1
17,White,Female,5,52,0
45,White,Male,6,39,1
51,White,Female,7,41,1
53,Black,Male,9,6,1
57,White,Female,10,3,1
50,White,Female,10,31,1
26,Asian,Female,7,59,1
22,Black,Male,1,16,0
48,Black,Male,2,39,1
46,Black,Female,8,50,0
40,Black,Male,9,27,1
31,White,Male,6,34,0
21,White,Female,10,39,1
33,White,Male,5,51,1
32,White,Male,7,18,0
23,Black,Male,8,25,1
17,Hispanic,Male,10,54,1
16,White,Male,3,18,0
47,Asian,Female,8,25,1
58,Black,Male,4,35,1
48,Hispanic,Male,7,14,0
51,Black,Female,8,11,0
30,Asian,Male,9,34,1
53,Asian,Female,9,47,0
53,Black,Female,10,13,1
30,White,Male,8,26,0
16,Hispanic,Female,10,21,1
36,Black,Female,4,26,1
60,White,Male,9,29,1
24,Hispanic,Male,9,31,1
28,Black,Male,5,34,0
46,White,Female,9,30,0
29,Asian,Male,4,39,1
57,Black,Female,6,10,0
37,Asian,Female,8,59,1
54,Hispanic,Male,3,43,0
25,White,Male,10,47,0
62,Asian,Male,2,56,0
33,Hispanic,Female,7,12,1
29,Hispanic,Male,10,8,1
37,Other,Male,10,35,1
51,Black,Male,6,44,1
31,White,Female,3,5,0
22,White,Female,10,37,1
55,White,Female,5,53,1
42,Asian,Female,5,25,1
62,White,Male,4,54,1
21,Hispanic,Female,10,56,0
54,Other,Male,1,31,0
43,Black,Male,2,25,0
53,Asian,Male,7,22,1
43,White,Male,6,54,1
20,Other,Female,10,60,0
33,Hispanic,Male,1,7,0
38,Asian,Male,2,24,0
33,Black,Male,2,13,0
32,White,Male,7,3,1
51,Other,Female,7,40,1
21,White,Female,4,47,1
40,Hispanic,Male,7,42,0
64,Black,Male,10,44,1
36,Other,Male,9,51,1
18,White,Male,4,51,1
21,White,Female,8,47,1
63,Black,Male,4,2,0
30,Asian,Female,3,47,0
29,Black,Female,8,32,0
58,White,Female,4,18,0
28,White,Male,2,56,0
64,Black,Male,6,39,1
22,White,Male,3,3,0
34,Black,Male,5,31,0
40,Other,Male,6,48,0
59,Black,Male,1,9,0
45,Black,Female,5,21,0
59,White,Female,3,29,0
63,White,Female,5,23,1
26,Hispanic,Male,3,7,0
52,Hispanic,Female,3,55,0
29,White,Female,6,48,0
63,Asian,Male,10,34,1
50,Hispanic,Female,6,28,0
41,Hispanic,Male,7,9,1
31,Black,Male,4,40,1
48,White,Male,10,4,0
63,White,Female,1,42,0
22,White,Male,1,39,0
34,White,Female,7,44,1
57,Black,Female,4,39,0
52,White,Female,9,43,1
44,Hispanic,Male,6,51,0
51,White,Male,9,26,1
35,White,Male,1,58,0
26,Hispanic,Female,2,5,0
32,Black,Female,7,27,0
59,Black,Male,6,18,1
26,Asian,Male,8,44,1
32,White,Male,8,1,1
19,White,Female,10,11,1
21,White,Male,9,43,0
45,Black,Female,3,11,0
18,Black,Female,10,36,1
55,Asian,Male,3,49,0
38,Black,Female,9,1,1
46,Black,Male,3,9,1
47,Asian,Male,4,49,0
65,Black,Female,2,6,1
29,White,Male,2,43,0
29,Black,Male,3,24,1
58,White,Female,3,33,1
44,White,Male,10,48,1
29,White,Male,10,54,0
17,Asian,Female,8,56,1
58,White,Female,6,21,1
25,White,Female,7,47,0
17,Asian,Male,3,51,0
63,Hispanic,Male,3,36,0
29,Hispanic,Female,5,53,0
17,White,Female,2,55,0
23,White,Male,6,25,0
35,Black,Female,10,34,1
38,Other,Female,7,26,1
40,White,Female,9,3,1
33,White,Male,6,36,0
48,Hispanic,Female,2,35,0
35,Asian,Male,8,8,1
35,Black,Male,5,56,0
58,Asian,Male,8,33,1
41,White,Male,7,33,0
44,Black,Male,3,43,0
30,White,Female,7,34,1
46,Black,Male,4,9,0
49,Black,Female,10,40,0
35,Black,Female,5,17,0
39,Asian,Male,5,57,1
56,White,Male,5,34,0
31,Black,Female,4,18,0
41,White,Male,4,16,1
19,White,Male,9,22,1
53,White,Female,4,10,0
24,White,Male,1,60,0
61,Hispanic,Male,3,37,0
33,Hispanic,Male,1,39,0
46,White,Female,4,34,1
51,Black,Female,9,2,1
37,White,Male,4,27,1
25,White,Male,9,39,1
29,Black,Female,6,10,1
48,Hispanic,Female,1,23,0
61,Hispanic,Male,4,14,0
59,Hispanic,Male,8,2,1
54,Hispanic,Female,5,57,0
57,Hispanic,Male,9,39,1
55,White,Male,4,31,1
33,White,Male,5,37,0
27,White,Male,3,29,1
60,White,Male,9,20,0
37,White,Male,4,27,0
48,White,Female,10,48,1
60,Black,Male,3,31,0
56,Hispanic,Female,1,17,0
28,Asian,Male,6,19,0
62,Asian,Male,7,37,1
56,Black,Male,3,59,0
16,Hispanic,Female,6,17,0
42,Asian,Female,1,27,0
16,Other,Male,5,8,1
26,White,Female,5,39,1
48,White,Male,2,17,0
34,Black,Female,7,36,1
46,White,Male,7,33,1
19,White,Female,7,28,1
22,White,Male,3,12,0
49,Hispanic,Male,7,30,1
26,White,Male,10,28,1
52,Asian,Female,4,54,1
27,White,Female,8,18,0
17,Black,Female,3,2,0
17,Black,Female,6,58,1
31,White,Male,2,52,1
18,Black,Male,8,42,1
54,White,Male,9,20,1
19,Black,Male,10,22,1
26,Asian,Male,9,34,1
47,White,Female,8,37,0
42,White,Female,1,33,0
45,White,Male,2,48,0
56,White,Male,7,42,1
48,Black,Male,3,12,0
44,Black,Female,4,48,0
29,Hispanic,Female,5,53,1
22,White,Male,4,35,0
64,White,Male,4,49,0
61,Other,Female,8,36,0
49,Black,Male,3,7,1
53,Black,Female,5,35,0
40,Black,Female,8,2,1
44,Black,Female,7,47,0
50,Asian,Female,8,22,1
32,White,Male,2,55,0
38,Black,Female,4,45,0
45,White,Female,3,37,0
58,White,Female,1,59,0
35,White,Female,10,9,1
18,White,Female,4,55,0
21,White,Female,6,37,1
20,Black,Female,6,43,0
22,Hispanic,Female,2,28,0
57,Hispanic,Female,8,57,1
18,Black,Female,2,46,0
51,White,Male,1,29,0
24,Black,Female,7,43,1
27,White,Female,7,22,0
28,Hispanic,Female,2,8,0
41,Other,Female,8,6,0
47,White,Male,8,7,1
45,White,Male,10,54,0
45,Asian,Male,8,60,1
22,Other,Female,6,33,1
45,White,Male,1,50,0
20,Black,Female,2,13,1
57,White,Male,9,31,1
19,Asian,Male,9,17,1
20,Black,Male,6,10,0
25,Other,Male,9,43,1
35,Hispanic,Female,10,9,1
58,White,Male,6,20,0
19,White,Male,6,2,1
25,Black,Female,8,16,1
36,White,Female,5,26,1
27,Black,Female,10,36,0
19,Asian,Male,9,38,1
43,Black,Female,7,32,1
19,Black,Female,5,56,0
51,Other,Male,5,26,0
21,Hispanic,Male,1,56,0
38,Asian,Male,3,24,1
35,Black,Male,1,14,0
53,White,Male,4,54,1
54,White,Male,1,8,0
39,Black,Male,9,8,1
30,Asian,Male,2,59,1
59,White,Male,5,3,0
53,Black,Male,10,49,1
28,White,Male,10,5,1
27,Hispanic,Male,7,16,1
59,Black,Male,5,59,0
30,White,Male,4,15,1
23,Hispanic,Male,8,19,1
39,Black,Female,1,60,0
44,Asian,Female,10,60,1
19,White,Male,1,52,0
62,Black,Male,1,4,0
38,White,Female,8,55,1
47,White,Male,6,16,1
45,Asian,Male,2,27,1
62,Asian,Female,2,29,0
57,Black,Male,6,14,0
35,Black,Female,10,40,1
18,Asian,Male,7,44,1
47,White,Female,3,33,0
55,White,Male,10,3,1
58,White,Female,7,16,1
44,Asian,Female,10,6,1
43,Black,Female,6,24,1
44,White,Female,8,4,1
23,Asian,Male,9,32,0
18,White,Female,10,17,1
39,White,Female,7,1,0
59,Asian,Male,3,60,0
30,Other,Male,9,38,1
29,Other,Female,3,10,1
65,White,Female,7,24,1
43,Black,Female,8,51,1
20,White,Male,7,22,1
42,White,Female,4,11,1
17,White,Male,10,3,1
61,Asian,Male,5,34,0
55,Asian,Male,6,58,0
46,Black,Male,4,54,0
65,White,Female,6,42,0
65,White,Female,10,8,1
34,White,Male,4,20,0
27,Hispanic,Female,3,39,0
29,White,Female,8,48,1
49,White,Female,9,30,1
28,Hispanic,Male,5,29,1
44,White,Female,2,47,0
40,Hispanic,Male,2,18,0
41,Black,Male,10,51,1
55,Asian,Male,7,34,0
47,Black,Female,7,4,1
43,Asian,Male,8,6,1
43,Asian,Male,10,18,1
35,Black,Female,9,57,0
32,Hispanic,Female,3,48,0
57,Black,Female,8,60,1
48,Black,Male,4,47,0
34,Asian,Female,7,11,0
20,Black,Male,8,17,1
56,White,Female,7,10,0
39,Black,Male,5,8,0
55,Black,Male,5,57,0
38,White,Female,5,22,1
48,Black,Female,7,12,1
26,White,Female,1,4,0
25,Black,Female,7,23,1
44,Hispanic,Female,2,21,0
53,Other,Female,2,15,0
49,Other,Male,7,7,1
50,White,Female,5,1,1
22,Hispanic,Male,9,23,1
53,Other,Female,3,33,0
30,Black,Female,5,58,0
43,White,Female,9,54,0
19,Black,Male,3,11,1
22,White,Female,7,20,1
45,Asian,Male,2,1,0
64,White,Male,6,39,0
20,White,Female,5,14,1
25,Black,Female,4,9,0
27,Hispanic,Female,6,56,0
51,White,Male,4,46,0
38,Black,Male,2,20,0
55,Hispanic,Male,9,37,1
38,Hispanic,Female,6,49,0
61,White,Male,2,1,0
17,White,Male,8,51,1
44,White,Female,9,36,1
63,Asian,Male,7,1,1
53,White,Male,5,58,1
27,Black,Male,5,12,0
24,Hispanic,Female,5,18,1
46,Asian,Female,3,36,1
21,Hispanic,Female,4,35,1
27,Black,Male,7,46,1
42,White,Male,10,38,1
45,White,Female,4,60,0
60,Hispanic,Male,5,37,1
33,White,Female,1,24,0
27,White,Male,9,42,1
31,Black,Male,10,13,1
45,Asian,Female,1,27,1
39,Other,Female,10,46,1
17,Asian,Male,9,22,1
45,White,Female,5,55,0
54,White,Female,2,47,0
45,Black,Male,4,50,0
42,White,Female,8,32,1
50,White,Female,3,36,0
41,Black,Female,6,58,0
29,Black,Male,10,50,1
23,White,Female,6,37,1
20,Black,Female,5,1,0
35,Other,Female,1,44,0
28,Asian,Female,2,30,0
49,White,Male,7,49,0
32,Black,Female,1,56,0
43,Asian,Male,9,32,0
46,Other,Female,1,14,0
52,White,Female,2,45,0
36,Hispanic,Female,4,16,1
34,Asian,Female,8,4,1
31,White,Male,4,27,0
49,White,Female,6,59,0
20,White,Male,6,34,1
48,White,Male,1,54,0
45,Asian,Female,10,13,1
27,White,Female,8,25,1
21,Asian,Male,3,37,0
32,Black,Female,4,24,1
41,Hispanic,Female,3,17,1
28,White,Female,6,59,0
50,Hispanic,Female,2,11,1
46,Hispanic,Female,4,60,0
47,Black,Male,10,34,1
35,White,Female,4,1,1
23,Black,Female,8,34,1
40,Hispanic,Female,8,27,1
33,Hispanic,Male,7,4,1
56,Black,Male,1,10,0
63,White,Male,5,3,0
17,White,Male,9,36,1
20,Hispanic,Female,6,1,1
38,Asian,Female,1,30,0
49,White,Female,4,35,0
21,White,Female,1,26,0
37,Hispanic,Male,8,51,0
39,White,Male,3,59,0
46,White,Female,9,1,0
55,Asian,Female,4,43,0
35,Other,Male,10,57,1
20,Black,Male,8,3,1
22,White,Male,1,25,0
49,White,Male,3,9,1
44,White,Female,4,22,1
62,Other,Female,5,31,1
16,White,Female,9,16,1
62,White,Female,2,57,0
59,White,Male,7,4,1
54,White,Male,8,21,1
55,Hispanic,Female,8,53,0
23,White,Female,4,45,0
34,Asian,Male,5,13,1
22,Other,Female,7,31,1
42,White,Male,2,46,0
37,White,Female,4,45,1
42,White,Female,3,17,0
55,White,Female,7,35,0
64,White,Female,5,37,0
58,Hispanic,Female,10,13,1
18,Other,Female,10,54,0
39,Black,Male,8,40,0
30,Hispanic,Male,1,11,1
47,White,Male,5,30,1
36,Black,Female,8,32,1
37,Asian,Male,1,46,0
55,White,Male,4,41,0
55,Asian,Female,5,8,1
52,Black,Male,5,24,0
29,Other,Male,4,28,0
37,Hispanic,Female,2,7,0
37,White,Male,1,20,0
16,Black,Male,7,31,0
44,Black,Male,8,40,1
48,Black,Male,1,35,0
16,Black,Female,4,11,0
36,Black,Male,8,53,0
26,White,Male,6,26,0
21,White,Female,8,30,0
63,White,Male,4,35,0
47,Other,Female,2,39,1
63,Hispanic,Male,9,43,1
38,Asian,Female,6,51,1
19,Hispanic,Female,10,7,1
31,Asian,Male,1,27,0
19,Black,Male,4,52,0
29,White,Male,1,15,0
48,White,Female,6,28,1
42,White,Female,1,41,0
46,Hispanic,Male,6,14,1
28,White,Male,2,20,0
32,Other,Female,8,52,0
35,White,Female,4,48,0
25,Black,Male,9,35,1
63,Hispanic,Female,10,30,1
54,White,Female,4,25,0
39,Other,Male,3,13,0
46,Asian,Male,3,25,0
28,White,Female,8,18,1
51,Other,Male,1,16,0
42,Asian,Female,4,39,1
18,White,Female,5,31,1
61,Hispanic,Female,5,31,0
52,White,Female,9,52,1
59,Hispanic,Female,6,48,0
64,Hispanic,Female,2,34,1
49,Asian,Male,6,15,0
58,Black,Female,4,34,0
60,White,Male,10,42,1
31,White,Male,7,48,0
53,Black,Male,7,48,1
36,White,Female,8,41,0
50,Black,Male,1,45,1
61,Black,Male,2,7,0
37,Asian,Female,3,41,0
65,White,Female,1,59,0
23,Black,Male,5,50,0
60,Asian,Female,5,13,0
52,White,Male,6,5,1
17,White,Female,6,3,0
47,Hispanic,Male,3,60,0
59,White,Female,1,7,0
64,White,Male,3,55,0
21,White,Female,5,22,0
32,Hispanic,Female,4,13,0
45,Asian,Male,9,42,1
59,White,Female,10,21,1
30,Black,Male,9,10,1
26,Hispanic,Male,10,31,1
56,Hispanic,Female,10,8,1
63,Black,Male,2,37,0
17,Hispanic,Male,9,1,1
65,White,Female,3,12,0
48,White,Male,10,28,1
18,White,Female,4,24,0
38,White,Female,10,40,1
32,White,Female,3,58,1
37,Other,Female,3,14,0
65,Other,Female,8,28,0
53,Hispanic,Female,7,59,0
64,Black,Female,10,22,1
57,Black,Female,4,9,0
49,White,Female,3,26,0
52,Black,Male,2,10,0
22,White,Female,1,6,1
23,Asian,Female,10,29,1
16,White,Female,7,36,1
52,Hispanic,Female,7,2,1
28,White,Female,2,42,0
37,White,Female,6,30,1
63,Hispanic,Female,6,37,1
64,Asian,Male,9,33,1
56,Asian,Male,6,60,1
17,Black,Male,1,17,0
37,Other,Female,2,15,1
63,Asian,Female,4,44,0
54,White,Male,4,16,1
19,White,Female,10,22,0
61,Black,Male,8,22,1
28,Hispanic,Male,3,33,1
30,White,Male,6,13,1
20,Hispanic,Female,2,48,0
59,Asian,Male,3,52,0
42,White,Male,5,12,0
29,White,Female,3,27,0
24,White,Female,2,33,0
32,Black,Female,6,31,0
36,White,Male,5,25,1
18,Asian,Male,3,10,1
19,Black,Female,2,48,0
24,White,Male,4,21,0
49,Black,Male,8,2,1
43,Asian,Female,10,30,1
65,Asian,Female,10,47,1
17,White,Male,2,30,1
17,White,Male,8,3,0
43,White,Female,5,17,0
20,Black,Male,8,17,1
24,Other,Male,2,40,0
61,Black,Male,1,54,0
53,White,Male,4,42,0
42,White,Male,3,42,0
22,White,Male,9,6,1
47,Black,Male,7,5,1
26,Other,Male,3,18,0
61,Other,Female,3,19,0
29,Black,Female,2,21,0
17,Asian,Male,9,28,1
45,White,Female,5,16,1
32,Black,Male,3,17,0
56,Black,Female,1,12,0
35,Hispanic,Male,5,20,0
53,Black,Male,2,40,0
51,Black,Female,2,20,1
53,Hispanic,Male,3,43,0
46,White,Female,2,23,1
50,Other,Female,5,12,1
54,Asian,Male,9,7,0
43,Hispanic,Male,10,44,1
49,Hispanic,Female,7,14,1
33,White,Male,1,31,0
56,Hispanic,Female,2,31,1
24,Asian,Male,2,37,0
17,Black,Male,4,4,1
59,White,Male,2,52,1
57,Black,Male,3,6,0
36,Black,Female,10,58,1
44,White,Female,5,38,0
48,White,Male,6,28,0
21,Black,Male,9,57,1
19,White,Female,3,22,0
42,White,Male,2,49,0
34,White,Female,8,34,1
36,White,Male,9,3,0
21,White,Female,7,20,0
25,White,Male,10,17,1
33,White,Female,2,43,0
61,White,Female,7,33,0
52,Black,Female,4,2,1
65,Asian,Male,9,54,1
33,White,Male,9,60,1
43,White,Female,8,47,1
50,White,Female,4,49,0
41,Black,Female,10,47,1
22,White,Female,2,35,0
48,White,Male,4,8,0
35,Hispanic,Male,5,28,0
47,Black,Male,3,49,0
36,Black,Female,4,19,0
50,White,Female,2,45,0
41,White,Female,4,37,1
21,White,Female,7,30,1
27,White,Male,4,13,1
41,White,Male,7,38,1
50,White,Male,7,30,1
27,Other,Male,10,16,1
60,White,Female,6,11,1
30,White,Male,2,32,0
56,White,Male,10,17,1
63,White,Male,6,57,1
17,Black,Female,4,38,1
65,Black,Female,1,47,0
40,White,Female,6,25,0
35,Other,Male,10,43,1
33,Asian,Male,3,55,0
65,White,Female,2,13,0
44,White,Male,1,34,1
35,Hispanic,Male,5,25,1
20,Hispanic,Female,1,42,0
42,White,Male,10,12,1
52,Hispanic,Female,5,33,0
58,Black,Female,4,44,0
36,Asian,Female,7,39,1
34,Asian,Female,9,53,1
63,White,Male,5,40,0
25,Hispanic,Female,3,45,0
16,White,Male,9,58,1
36,Hispanic,Male,4,7,1
36,White,Male,2,27,0
17,Asian,Female,9,19,1
40,Black,Female,5,22,1
38,Black,Female,10,29,1
57,Hispanic,Female,5,11,0
17,Asian,Male,9,47,1
53,Black,Female,7,54,1
17,Asian,Female,8,31,1
25,White,Male,7,42,0
61,White,Male,4,60,0
31,White,Male,7,14,1
48,White,Female,5,10,1
52,Hispanic,Female,8,59,1
37,Black,Male,2,27,0
36,Asian,Male,6,56,1
37,White,Male,7,42,1
29,Hispanic,Female,8,36,1
40,Black,Male,6,51,1
62,White,Female,2,50,0
28,White,Female,3,33,0
58,Asian,Male,2,26,0
37,White,Male,3,21,0
33,Asian,Male,1,18,1
56,White,Male,2,59,0
43,Hispanic,Female,10,6,1
47,Asian,Female,3,54,0
62,White,Male,3,18,0
65,Black,Female,2,54,0
26,Asian,Female,7,55,0
46,White,Male,2,44,0
61,White,Male,6,35,0
20,White,Male,2,5,0
60,White,Female,7,20,0
29,Other,Female,7,53,1
52,White,Male,6,37,0
26,Black,Male,5,56,0
50,White,Female,4,21,1
48,White,Female,7,6,1
50,Hispanic,Female,10,45,0
20,White,Female,3,55,0
43,White,Male,3,10,1
31,Hispanic,Male,3,48,0
45,Black,Female,4,49,0
63,Black,Male,3,23,1
25,Hispanic,Male,2,20,0
45,White,Male,5,12,0
44,Asian,Male,5,19,0
23,Black,Male,1,34,0
49,Black,Female,10,9,1
47,Asian,Male,2,43,0
40,White,Male,6,50,1
54,White,Male,1,29,0
49,White,Female,2,9,0
27,Hispanic,Male,2,42,0
38,White,Male,1,18,1
25,Black,Female,10,3,1
56,Black,Male,7,22,1
47,Asian,Male,7,54,0
52,White,Female,4,30,0
42,Asian,Female,6,38,0
20,White,Male,10,25,1
22,White,Female,10,18,1
54,White,Female,10,4,1
46,Hispanic,Male,7,30,1
30,White,Female,10,60,1
46,White,Male,4,49,0
20,Black,Female,4,53,0
34,White,Male,4,52,0
22,Black,Female,3,18,0
39,Hispanic,Male,4,51,0
32,Asian,Female,9,43,0
58,White,Female,3,13,0
42,Hispanic,Male,10,5,1
65,Hispanic,Male,9,22,1
32,Hispanic,Male,10,34,1
59,White,Female,8,52,0
26,White,Male,10,8,1
50,Other,Male,1,10,0
54,Black,Female,6,26,1
62,White,Female,3,24,0
34,Black,Male,1,58,0
53,White,Male,4,46,0
59,Black,Male,10,34,0
37,White,Female,6,23,0
