Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
52,Asian,0,4,51,0
26,Black,0,3,56,0
51,Other,0,4,4,0
28,Black,1,3,22,0
58,Hispanic,1,2,13,0
18,White,0,6,58,0
48,White,0,5,44,0
21,White,0,3,57,0
65,Black,0,8,30,0
25,Hispanic,0,0,40,0
20,White,1,0,52,0
38,White,0,8,26,0
25,Hispanic,1,6,56,0
59,White,1,1,39,0
17,Asian,1,10,53,0
28,Black,1,9,39,0
55,Hispanic,1,4,7,0
17,White,1,3,14,0
35,White,1,0,26,0
16,Black,1,8,18,1
52,Hispanic,0,5,55,0
24,Black,0,10,51,0
32,White,0,5,56,0
24,Black,0,3,24,0
26,Hispanic,0,1,57,0
30,Hispanic,1,7,59,0
39,Other,1,7,52,1
53,White,1,2,58,0
50,White,1,6,51,0
45,Black,1,6,25,0
46,Hispanic,0,4,57,0
64,White,0,4,50,0
20,White,1,7,32,0
59,Asian,0,3,6,0
65,White,0,0,16,0
29,White,0,0,3,0
26,Black,0,8,21,0
24,Black,0,3,32,0
49,Asian,1,0,2,0
27,White,0,1,47,0
50,Black,0,9,20,0
50,Black,1,6,11,0
16,Black,1,1,51,0
55,Black,1,0,18,0
37,White,1,9,54,0
44,White,1,8,11,0
23,White,1,4,35,0
26,White,1,3,36,0
56,Black,1,3,38,0
52,Hispanic,0,10,12,1
29,Asian,1,0,60,0
45,Asian,1,2,31,0
50,White,0,0,53,0
36,Black,1,4,36,0
52,White,1,4,30,0
20,White,1,8,44,0
34,White,1,7,4,0
29,Black,0,4,2,0
41,Other,0,4,44,0
19,White,1,6,13,0
40,White,0,1,26,0
60,Asian,0,6,29,0
57,White,0,0,48,0
40,Hispanic,0,4,36,0
33,Asian,0,5,28,0
55,Hispanic,0,10,8,0
23,Black,1,9,5,1
54,Asian,1,0,32,0
55,Black,0,8,30,1
29,Black,0,8,14,1
47,Black,0,0,47,0
53,White,1,3,43,0
48,Black,1,7,10,0
38,Black,1,1,10,0
30,Hispanic,1,10,56,0
48,Asian,1,7,6,0
40,Asian,1,9,16,0
32,White,0,8,60,0
48,Asian,1,8,26,0
62,Black,1,0,21,0
17,Hispanic,1,8,36,0
29,Hispanic,0,3,58,0
55,White,1,7,41,0
55,Hispanic,0,8,42,0
54,White,0,2,30,0
21,White,1,5,5,0
21,Black,1,2,10,0
18,White,1,0,48,0
22,Asian,0,9,31,1
23,White,1,5,11,0
57,White,0,4,38,1
30,Black,0,2,7,0
62,Asian,1,3,59,0
44,Hispanic,1,1,12,0
48,Asian,1,9,59,1
45,Asian,0,9,45,0
54,White,1,3,49,0
42,White,0,3,41,0
51,White,1,2,60,0
44,Black,0,5,8,0
53,Asian,1,0,28,0
48,Black,1,8,59,0
52,Asian,0,10,16,1
42,Black,0,9,53,0
48,White,1,2,3,0
19,White,0,2,37,0
37,Hispanic,0,2,32,0
17,Asian,0,6,21,1
25,Hispanic,0,7,57,1
20,White,1,1,55,0
25,Other,0,0,45,1
48,White,1,4,18,0
53,White,1,7,53,0
28,Other,1,2,48,0
46,White,0,5,57,0
62,Asian,1,2,46,0
51,White,1,5,11,0
60,Black,1,3,50,0
39,Hispanic,1,10,8,0
30,White,1,6,12,0
44,Asian,0,10,51,0
23,White,1,9,52,1
20,Black,0,0,2,0
44,White,1,0,41,0
62,White,1,4,22,0
19,White,0,8,9,0
27,White,0,4,14,0
60,Hispanic,1,3,15,0
17,White,1,7,11,1
42,White,1,4,13,0
46,Black,1,0,56,0
51,White,1,6,28,1
51,Asian,0,10,25,0
41,Other,1,3,37,0
58,Black,1,9,6,0
42,Hispanic,0,4,55,1
20,Black,0,5,37,1
35,White,1,6,33,0
26,Asian,0,10,25,0
25,Black,0,1,50,0
55,Asian,0,0,23,0
53,Hispanic,1,2,60,0
21,Black,1,9,56,1
23,Hispanic,1,0,8,0
38,Asian,0,3,17,1
62,Black,1,5,31,0
41,Black,1,4,26,1
61,White,0,10,55,0
58,Other,1,3,57,0
27,Asian,0,6,11,1
41,White,0,10,30,0
28,White,0,10,11,0
55,Black,0,5,3,0
33,White,1,2,40,0
40,White,1,8,40,1
48,Black,1,4,57,0
62,White,0,9,56,0
55,Black,1,0,53,0
58,White,1,5,21,0
27,White,0,4,35,0
59,Asian,0,9,28,0
51,Black,1,7,22,0
63,White,0,3,42,0
19,White,1,0,51,0
20,Black,0,10,46,1
52,White,0,1,18,0
23,White,1,7,23,1
57,White,0,9,26,1
64,Hispanic,0,7,35,0
43,Asian,0,4,29,0
46,Asian,1,5,52,0
24,Asian,1,1,46,0
44,Asian,1,10,11,0
29,Black,0,8,42,1
55,Black,0,5,56,1
56,White,0,8,46,1
37,Black,0,10,1,1
26,Asian,1,9,16,1
38,Black,1,2,25,0
16,White,0,5,38,0
61,White,1,9,18,0
52,Black,1,4,16,1
36,Asian,1,8,19,1
41,Hispanic,0,9,16,0
61,White,1,0,5,0
51,Asian,1,8,27,0
38,Black,1,4,44,0
16,Hispanic,1,0,6,0
55,Black,1,9,57,1
30,Black,0,7,34,0
36,Black,1,6,16,1
62,Asian,1,5,53,0
24,Other,0,1,23,0
24,White,1,4,43,0
25,White,0,2,44,0
41,Hispanic,0,1,32,0
56,Black,0,9,43,1
50,Black,0,0,23,0
40,Black,1,8,20,1
41,White,1,1,19,0
26,Asian,0,10,29,1
53,Asian,1,0,8,0
17,White,0,6,29,0
22,White,1,8,18,0
33,Hispanic,1,5,5,1
42,White,0,7,12,1
49,Hispanic,1,10,10,0
42,White,0,6,47,0
32,Black,1,8,37,0
58,Hispanic,1,6,17,0
59,Asian,1,5,32,0
39,Black,0,0,55,0
40,Asian,0,8,4,0
22,White,0,9,31,0
21,White,1,4,26,0
39,Other,0,1,12,0
48,Asian,0,10,18,0
64,Black,0,7,8,0
44,White,1,3,32,0
58,White,1,2,20,0
37,White,1,0,49,0
41,Black,1,4,40,1
43,Asian,0,2,13,0
65,Black,1,3,59,0
36,Hispanic,0,8,23,1
64,White,1,10,3,0
22,White,0,6,35,0
32,White,0,10,39,0
35,Black,1,4,50,0
56,White,0,7,21,0
64,Other,0,5,7,0
35,White,0,9,54,0
37,Hispanic,0,1,26,0
43,Black,1,6,23,0
55,Other,1,0,32,0
64,Black,0,2,2,0
22,Hispanic,1,0,39,0
16,White,0,0,2,0
47,Asian,0,4,39,0
28,Hispanic,1,5,46,1
45,White,0,2,15,0
38,White,1,2,16,0
34,Black,0,2,56,1
47,Hispanic,1,0,26,0
45,Black,1,4,8,0
44,Black,0,0,16,0
64,White,1,9,21,0
60,White,0,9,39,0
44,Hispanic,1,2,11,0
45,White,0,5,24,1
31,Black,1,10,36,0
55,Hispanic,1,5,18,0
34,White,1,2,23,0
33,Asian,0,8,13,0
16,White,1,7,49,0
29,Black,0,10,44,0
62,White,1,2,50,0
65,Asian,1,4,42,0
17,White,0,4,39,0
43,Black,1,4,44,0
64,Black,0,2,44,0
65,White,0,4,58,0
45,Asian,0,4,45,0
53,White,0,3,1,0
19,Asian,0,3,7,0
16,White,1,1,48,0
23,Asian,0,8,48,1
44,White,1,6,21,0
54,Black,0,0,16,0
18,White,0,4,48,0
47,Asian,1,1,14,0
25,White,1,9,43,0
25,Hispanic,0,5,51,1
34,Hispanic,0,6,43,0
61,White,1,1,2,0
49,Black,1,10,31,1
48,White,0,5,39,0
38,White,0,2,9,0
43,Asian,0,8,41,0
47,Asian,1,3,14,0
65,Black,0,2,58,0
22,White,1,10,10,0
44,White,1,2,48,0
23,White,0,1,24,0
16,Asian,0,8,50,1
18,Black,1,7,33,1
39,Asian,0,4,56,0
38,White,0,8,34,0
23,White,1,1,20,0
62,White,0,5,28,0
52,White,1,6,4,0
18,White,1,5,34,0
48,Hispanic,0,2,4,0
43,Hispanic,1,9,55,0
62,Black,1,9,6,0
23,Black,0,9,58,0
49,White,1,8,22,0
50,Hispanic,0,7,4,0
47,White,1,7,50,0
39,Hispanic,1,7,5,0
29,Black,1,8,11,0
47,White,1,0,45,0
61,Hispanic,1,7,35,0
58,White,1,1,19,0
31,Black,1,3,52,0
19,Black,0,0,11,0
52,White,1,5,11,0
36,Black,0,9,53,0
29,Asian,1,0,27,0
46,Asian,1,4,2,0
63,White,0,8,54,0
33,Hispanic,0,0,47,0
22,White,0,8,54,0
25,White,1,3,8,0
22,White,0,2,34,0
48,White,1,7,40,0
38,White,1,5,56,0
36,Other,0,6,20,0
34,White,1,8,23,0
63,White,0,4,15,0
34,White,0,1,48,0
51,Asian,0,2,13,0
44,Hispanic,0,2,55,0
33,White,1,3,31,0
17,White,1,9,49,0
16,White,0,6,46,0
62,White,0,9,14,0
20,White,1,5,1,0
35,Black,1,2,56,0
26,White,0,6,27,1
57,Black,1,3,33,0
17,White,1,9,35,1
18,Hispanic,1,10,54,1
38,Hispanic,1,10,56,0
27,Black,0,7,15,0
35,White,1,6,5,1
20,White,0,6,37,1
52,Black,0,8,4,0
53,Asian,0,7,46,0
45,Black,1,0,20,0
24,Hispanic,1,6,39,0
49,Hispanic,0,2,22,0
59,White,1,3,24,0
50,Black,0,5,47,0
37,White,0,4,11,0
59,White,1,7,46,0
39,Black,1,1,6,0
32,White,1,4,27,0
25,Hispanic,0,4,10,1
45,White,0,2,39,0
61,Black,1,9,10,0
38,Black,0,4,46,0
47,Asian,0,3,26,0
32,White,0,10,37,0
65,Hispanic,1,4,54,0
32,Black,1,9,33,0
29,Black,1,8,51,1
24,White,0,6,60,1
55,Black,1,0,8,0
17,Hispanic,0,2,51,0
60,Black,0,8,49,1
40,Hispanic,0,3,51,0
54,Black,1,3,28,0
24,White,0,9,48,1
37,White,1,5,36,0
58,White,0,2,40,0
61,Asian,1,2,25,0
19,Asian,1,8,36,0
41,White,1,4,13,0
44,Black,1,6,60,0
60,Black,1,4,7,0
49,Black,1,5,1,0
38,White,1,7,9,0
52,White,1,7,59,0
26,White,0,1,28,0
21,White,0,10,36,0
33,White,0,8,46,0
36,White,0,9,30,0
57,Black,0,5,9,0
51,White,1,6,30,0
56,Other,1,2,35,0
53,White,1,3,47,0
49,White,1,5,27,0
32,White,1,6,29,0
52,White,0,5,5,0
40,Hispanic,0,4,1,0
53,White,1,1,43,0
27,Hispanic,0,6,51,0
38,Hispanic,0,4,5,0
57,Black,1,8,54,1
37,Black,1,10,29,1
36,Asian,0,3,56,0
42,White,0,9,17,0
46,Black,1,1,51,0
21,White,0,6,49,1
42,White,1,6,37,0
55,Black,0,0,24,0
49,Black,0,10,52,1
27,Hispanic,1,4,27,0
60,White,0,2,9,0
22,Hispanic,1,8,54,0
25,White,0,8,38,0
60,White,0,6,59,0
32,White,1,8,53,0
41,Black,0,1,13,0
36,White,1,10,26,1
43,Black,1,9,53,0
61,Hispanic,0,7,11,0
17,Black,1,9,55,1
58,Black,1,9,24,0
16,Hispanic,1,9,55,1
51,Asian,0,0,33,0
41,Black,1,2,49,0
44,White,1,7,58,1
36,Hispanic,0,10,6,0
26,Black,1,7,35,0
55,White,1,9,16,0
26,White,1,7,13,1
51,Hispanic,0,10,44,0
64,White,0,10,57,0
54,Other,0,6,11,1
55,White,0,1,23,0
50,Asian,0,2,2,0
49,White,0,8,60,0
62,Black,1,1,30,0
39,Hispanic,0,6,19,0
37,Black,0,0,40,0
20,Black,0,2,45,1
48,White,0,0,46,0
51,White,1,5,47,0
62,White,1,3,49,0
35,Asian,0,0,15,0
34,White,1,4,53,0
50,White,0,3,42,0
58,Black,1,10,33,0
32,Black,0,9,44,1
60,Asian,0,10,41,0
58,White,0,9,55,0
49,White,0,1,5,0
24,Hispanic,1,6,22,0
41,White,0,7,27,0
17,Hispanic,1,3,47,0
24,Hispanic,1,8,35,0
24,Asian,1,2,19,0
55,White,0,5,39,0
32,Hispanic,1,10,7,1
16,Asian,1,6,39,1
40,Black,1,6,34,0
58,White,0,5,34,0
55,White,1,8,27,0
57,White,0,0,44,0
40,Black,1,8,5,0
54,Black,1,8,4,0
50,White,0,3,7,0
18,Black,0,4,48,0
65,White,1,2,3,0
52,Black,0,6,21,1
59,Hispanic,1,1,34,0
59,White,1,7,49,0
45,White,0,8,9,0
53,White,0,5,20,0
49,Black,0,8,40,0
27,Asian,1,5,12,0
34,Hispanic,1,2,39,0
52,White,1,9,46,0
59,Other,0,2,28,0
64,White,0,1,48,0
32,Black,0,4,33,0
25,White,1,3,10,0
64,Hispanic,0,5,11,0
62,Black,0,4,7,0
27,Asian,1,5,18,0
31,Hispanic,0,3,19,0
39,White,0,2,14,0
34,White,1,0,17,0
23,Hispanic,1,4,23,1
46,White,1,5,19,0
36,White,1,4,54,0
32,Black,1,4,60,0
38,Black,1,5,45,1
52,White,0,3,55,0
31,White,0,3,3,0
21,White,1,10,34,1
23,Black,1,7,25,0
40,Hispanic,0,10,41,0
33,Other,1,7,31,0
40,Black,1,2,39,0
27,White,0,6,14,0
30,Hispanic,0,4,37,0
41,Black,1,4,52,0
56,White,1,2,47,0
60,Hispanic,0,1,20,0
41,Asian,1,2,32,0
62,Asian,0,6,33,1
47,Asian,0,2,52,0
25,White,1,10,31,0
31,White,0,1,7,0
22,Asian,0,3,5,0
32,White,0,4,57,0
38,Black,1,6,4,0
41,Asian,1,0,11,0
36,Asian,1,7,19,0
37,Black,0,9,38,1
22,Asian,0,2,20,0
29,Hispanic,1,10,27,1
30,Asian,0,5,29,0
22,White,0,3,18,0
24,White,1,4,37,0
63,White,0,9,52,0
23,White,0,5,47,0
65,White,0,1,53,0
38,White,0,2,60,0
44,Black,0,7,25,0
33,Hispanic,0,7,20,0
46,White,1,0,6,1
45,Asian,1,9,36,0
54,Asian,0,7,49,0
50,White,1,10,15,0
33,Hispanic,1,1,18,0
57,Black,1,9,38,0
54,White,0,9,56,1
32,Asian,1,7,25,0
29,White,0,9,20,1
46,Asian,1,4,22,0
39,White,1,0,51,0
50,Hispanic,0,7,12,0
59,Black,1,4,41,0
60,Black,0,0,40,0
49,White,1,3,60,0
18,Asian,1,0,47,0
52,Asian,1,8,33,0
58,Black,1,9,29,0
55,Black,0,1,2,0
41,Black,0,7,26,1
38,Hispanic,1,3,57,1
59,Black,0,8,32,1
54,Hispanic,1,1,58,0
30,Hispanic,0,2,3,0
64,Black,0,1,30,0
19,White,0,9,19,0
44,Black,1,4,10,0
37,Hispanic,0,10,25,1
40,White,0,0,46,0
28,Black,1,2,19,1
33,Hispanic,1,0,58,0
48,White,1,9,60,0
31,Black,0,7,43,0
60,White,0,3,21,0
57,White,0,2,6,0
59,Asian,0,7,51,0
17,White,0,8,14,0
50,White,0,7,58,1
57,Hispanic,1,5,8,0
49,White,0,2,2,0
45,Other,0,7,54,0
28,Other,0,4,18,0
28,White,1,4,57,0
33,White,0,8,22,1
47,Asian,1,0,57,0
47,Black,0,6,30,0
50,White,1,7,36,1
54,Asian,1,10,28,0
61,White,1,9,35,0
44,Hispanic,0,2,2,0
64,White,1,7,56,0
44,White,0,0,36,0
59,White,1,7,18,0
31,Other,0,6,43,1
59,Asian,1,3,9,0
62,Hispanic,1,10,28,0
25,White,0,6,8,1
45,White,1,9,53,0
40,White,0,10,8,0
54,Black,1,6,5,0
35,Black,1,9,13,0
20,Black,0,0,7,0
16,White,0,2,21,0
45,Hispanic,0,6,29,0
64,White,1,10,37,0
18,Other,0,4,45,0
60,White,0,8,52,0
29,Black,1,6,48,0
45,White,0,2,14,0
65,Black,0,0,37,0
19,Black,1,4,55,1
33,Black,1,9,51,0
52,Black,1,4,4,0
40,Asian,1,6,56,0
63,Asian,1,0,22,0
16,Hispanic,0,9,56,0
61,White,1,1,11,0
30,Black,1,10,34,1
24,Black,1,5,45,0
30,White,0,7,16,0
64,Black,0,3,9,0
39,White,0,2,16,0
19,White,0,2,39,0
27,White,1,2,16,0
52,White,1,1,31,0
52,Asian,1,0,31,0
58,Asian,0,4,13,1
21,Other,1,9,5,0
54,Asian,0,4,59,0
61,White,0,4,47,0
39,Hispanic,0,3,39,0
26,Hispanic,1,2,18,0
28,Black,1,2,59,0
49,Black,1,1,20,0
40,Other,1,4,55,0
22,Black,0,3,2,0
19,Hispanic,1,5,40,0
23,White,0,1,30,0
35,White,0,1,10,0
44,Black,0,7,42,0
60,Black,0,5,11,0
61,Hispanic,0,2,53,0
25,Other,0,4,29,0
58,White,0,2,53,0
49,White,1,10,40,0
41,Hispanic,1,1,16,0
56,Black,0,2,48,0
64,White,1,0,28,0
18,Black,1,6,17,0
21,Asian,1,5,38,0
20,Asian,1,4,50,1
20,Black,0,5,49,0
62,White,1,7,44,0
38,Other,0,2,15,0
64,Asian,0,2,31,0
24,Black,1,4,7,1
50,White,1,4,60,0
35,Asian,0,10,46,1
64,White,0,0,30,0
57,White,1,3,36,0
50,Black,1,8,49,0
65,White,0,7,26,0
33,Black,1,2,11,0
32,White,0,4,59,0
39,Asian,0,4,6,0
18,White,0,6,42,1
47,White,0,7,29,0
50,White,1,8,28,1
53,Hispanic,0,6,15,0
28,Hispanic,0,1,29,0
62,White,1,7,6,0
40,Asian,1,7,48,1
24,Black,0,10,12,1
19,Other,1,1,51,0
29,White,1,5,16,0
52,Asian,0,9,46,0
49,White,1,0,38,0
26,White,1,10,58,0
56,Other,1,6,9,0
18,Black,1,9,22,0
43,White,1,1,33,0
44,White,0,4,26,0
24,Asian,1,6,54,0
18,Black,0,9,40,1
40,White,0,10,7,1
49,Other,1,8,46,0
27,White,1,0,32,0
57,White,1,8,40,1
24,Hispanic,1,10,43,1
30,White,1,4,60,0
55,White,1,5,24,0
40,Black,1,7,41,0
20,Hispanic,1,10,51,1
26,White,1,1,39,0
49,Hispanic,1,6,38,0
39,Asian,1,3,50,0
30,White,1,8,37,0
53,Asian,0,5,19,0
23,White,1,6,43,0
20,Black,0,10,5,0
63,Asian,0,5,30,0
41,Other,1,10,59,0
33,White,0,7,25,0
21,Black,1,5,30,0
52,Black,1,6,56,0
63,White,0,7,25,0
28,White,1,0,9,0
43,White,0,9,27,0
20,Asian,0,3,24,0
28,Black,1,5,40,0
32,White,0,0,43,0
65,Hispanic,0,3,59,1
55,Hispanic,1,5,54,0
60,Black,0,6,38,0
47,White,1,5,15,0
44,Black,1,10,38,1
18,White,1,3,26,0
55,White,1,6,54,0
49,Asian,0,9,30,0
55,White,1,1,11,0
42,White,0,5,29,0
28,White,0,4,15,0
60,White,1,1,44,0
48,White,1,8,9,1
21,Other,1,6,42,0
39,White,0,2,29,1
34,White,1,6,15,0
31,White,0,10,17,0
55,Hispanic,1,10,16,0
43,Black,1,5,58,0
48,White,0,6,22,0
63,Hispanic,0,3,40,0
56,White,1,9,49,0
28,White,1,7,43,0
58,White,1,7,11,0
60,White,0,6,38,0
40,White,1,6,25,0
57,Asian,1,9,54,0
51,White,0,7,30,0
42,Black,1,0,2,0
53,White,0,5,1,0
22,White,0,1,52,0
20,Black,1,0,38,0
58,Hispanic,1,9,58,1
60,White,0,6,58,0
46,Asian,0,5,57,0
38,White,1,4,37,0
57,White,0,4,55,0
25,White,0,8,54,0
47,White,1,8,54,1
58,White,0,5,9,0
45,White,0,2,5,0
54,Asian,0,6,50,0
46,White,0,3,24,0
33,Black,0,4,27,0
51,White,0,6,30,0
17,Black,1,6,51,0
29,Black,1,9,15,1
28,White,1,7,47,0
44,White,1,0,9,0
27,Asian,0,4,46,0
54,Hispanic,1,8,37,0
17,White,0,6,30,0
47,White,1,10,49,0
28,Hispanic,0,1,15,0
61,White,1,0,20,0
42,Black,0,7,57,0
64,White,1,8,49,0
56,White,1,9,56,0
32,Black,1,4,56,0
55,Black,1,10,25,0
46,White,1,5,9,1
49,Black,0,1,45,0
39,Asian,1,10,22,0
60,Black,0,4,13,0
50,White,1,3,37,0
63,Black,1,7,60,0
21,Asian,1,7,28,1
34,Asian,0,4,14,0
45,Black,1,10,30,0
22,White,1,7,39,1
25,Asian,0,5,57,0
56,Asian,0,9,5,0
47,White,0,5,12,0
49,Black,0,3,35,0
43,White,1,9,41,1
30,Asian,0,10,42,0
45,White,0,2,1,1
52,Black,1,8,46,1
44,Hispanic,0,4,1,0
37,Asian,0,9,42,0
19,Hispanic,0,9,43,0
35,Other,1,3,60,0
47,White,0,5,20,0
51,Black,0,3,34,0
65,Black,0,5,55,0
19,Hispanic,1,9,34,1
42,White,1,7,55,0
32,Other,0,7,24,1
27,Black,1,5,28,1
37,Asian,0,0,11,0
32,White,1,0,8,0
25,White,1,2,35,0
16,Asian,0,1,41,0
37,White,0,0,58,0
41,Hispanic,0,0,16,0
33,White,1,5,58,0
65,Asian,0,6,16,0
29,White,1,7,42,1
62,Black,1,2,6,0
44,Asian,0,0,20,0
27,White,1,4,56,0
51,White,1,7,52,0
50,White,0,10,52,1
27,Black,1,10,11,0
22,Black,1,3,8,0
44,Asian,0,1,20,0
26,Black,0,8,32,0
48,Black,0,8,33,0
21,White,1,2,6,0
62,White,1,6,28,0
30,White,1,0,8,0
47,Other,0,7,14,0
26,Hispanic,1,7,3,1
38,White,1,2,2,0
41,Black,1,4,22,0
49,Hispanic,0,3,33,0
61,Black,0,6,43,0
49,White,0,10,21,0
44,White,1,6,6,1
19,Black,1,10,40,1
32,Other,0,7,7,1
50,Asian,0,4,6,1
28,White,1,10,50,0
56,White,0,4,44,0
54,Asian,1,7,8,0
30,Hispanic,0,4,24,0
44,Black,0,0,27,1
44,Black,0,10,53,1
26,White,1,2,51,0
47,Hispanic,0,1,28,0
17,Asian,1,9,59,0
62,White,0,4,56,0
29,Asian,0,7,5,1
35,White,1,8,19,1
37,White,1,8,9,0
26,White,0,0,25,0
42,White,1,0,44,0
18,White,0,0,47,0
32,Black,1,0,55,0
59,Black,1,8,45,0
43,Black,0,0,56,0
44,White,0,6,13,1
36,White,1,5,53,0
62,Black,1,8,53,0
31,White,0,10,37,0
52,White,1,8,2,0
35,Hispanic,1,3,51,0
21,Asian,1,8,40,1
34,Hispanic,1,5,14,1
20,Black,0,4,31,0
18,White,0,8,6,0
16,Asian,1,6,25,0
53,White,1,8,39,0
30,Black,0,4,46,0
49,White,1,3,31,0
50,Hispanic,1,9,38,0
64,White,1,2,16,0
40,Hispanic,1,4,27,0
39,Hispanic,1,8,30,0
27,Black,0,2,4,0
33,Asian,1,0,39,0
30,Black,1,1,16,0
59,Hispanic,1,9,36,0
31,Black,0,4,7,0
42,Asian,1,2,21,0
23,Black,1,5,2,0
61,Hispanic,0,10,55,0
40,Black,0,7,8,1
32,Black,0,5,42,0
44,Asian,0,9,27,1
23,Hispanic,1,8,2,0
30,Black,1,5,6,0
42,White,1,4,4,0
61,Black,0,3,21,1
65,Other,1,1,1,0
22,Asian,0,5,38,0
18,Hispanic,0,1,60,0
44,White,1,4,12,0
59,Black,0,0,27,0
39,Black,0,2,14,0
18,Hispanic,1,9,15,1
35,White,1,4,24,0
61,Hispanic,0,6,18,0
30,Black,1,7,17,0
40,White,1,6,9,0
45,White,0,6,47,0
29,White,0,10,18,1
22,Black,1,1,56,0
32,White,1,5,53,0
59,White,0,4,18,0
35,Hispanic,1,10,5,1
51,White,0,8,48,0
24,White,0,9,9,1
53,Black,1,10,54,1
63,Black,1,3,35,0
37,Asian,1,6,44,0
17,Black,1,10,56,1
39,Asian,1,7,46,0
23,Black,0,5,1,0
26,White,1,2,41,0
28,White,0,10,9,0
32,Black,1,4,32,0
23,White,0,0,20,0
36,Asian,1,7,13,1
33,Black,1,10,40,0
45,White,0,1,11,0
33,White,1,9,46,0
61,White,1,6,48,0
62,Black,0,8,43,0
46,Black,0,0,51,0
53,Black,0,3,54,0
47,White,1,6,42,0
26,Asian,0,8,26,0
60,Hispanic,0,1,40,0
40,White,1,1,11,0
48,Black,1,5,25,0
53,Other,1,2,40,0
56,White,1,3,25,0
23,Black,1,2,20,1
26,White,1,0,42,0
37,Black,0,5,49,0
39,White,0,10,55,0
56,Other,1,10,11,0
32,Asian,0,1,44,0
27,Asian,0,1,10,0
61,Asian,0,6,52,0
47,Black,0,4,49,0
30,Black,1,7,3,0
31,Hispanic,1,1,39,0
37,Other,0,9,27,0
43,Black,1,7,35,0
35,Hispanic,0,6,49,0
48,Black,0,9,55,0
25,Black,1,7,40,0
55,Black,0,10,31,1
47,White,1,2,21,0
65,White,1,7,22,0
48,White,1,5,19,0
17,Black,1,1,14,0
48,White,1,5,37,0
48,Black,1,4,51,0
56,Other,1,2,45,0
28,White,1,0,50,0
45,Black,1,6,23,0
48,White,0,1,26,0
28,White,1,0,43,0
41,Asian,0,0,55,0
37,Black,1,6,44,0
54,Asian,0,0,40,0
17,White,1,8,12,0
53,Black,1,5,1,0
54,White,1,3,50,0
41,White,0,3,34,0
61,White,0,4,44,0
65,White,1,1,19,0
30,White,0,4,23,1
49,White,1,1,7,0
57,Other,0,3,7,0
59,White,0,9,1,1
64,White,0,10,18,0
55,White,1,4,8,0
26,Black,0,5,25,0
18,White,0,5,42,0
21,Hispanic,1,8,29,1
24,Other,1,3,23,1
21,White,0,4,29,1
24,Black,0,5,1,0
54,White,1,3,15,0
46,Black,1,5,15,0
47,Black,1,1,28,0
56,White,1,6,36,0
65,White,1,2,42,0
27,Asian,0,9,40,0
23,Black,1,3,32,0
23,White,1,8,46,0
65,Asian,0,4,13,0
43,Black,1,8,21,0
35,Hispanic,1,9,49,0
62,White,1,9,39,0
22,Asian,0,9,38,1
26,Asian,1,9,9,0
35,White,1,5,20,0
31,Asian,1,7,20,0
19,Black,1,4,8,0
21,Hispanic,0,4,14,0
37,White,0,2,20,0
41,Black,1,6,35,0
18,White,1,1,55,0
56,Other,1,10,45,0
57,White,1,2,21,0
29,Other,1,1,41,0
26,Hispanic,1,7,53,0
33,White,1,3,41,0
27,Hispanic,0,9,54,0
38,Other,1,7,22,0
27,White,0,7,43,0
28,Black,0,7,6,0
40,Black,1,7,55,1
60,White,0,7,44,0
34,White,0,8,27,0
61,White,0,1,4,0
51,White,1,8,4,0
60,Black,0,7,57,0
23,White,0,10,28,1
44,Hispanic,1,9,55,0
47,Asian,1,0,27,0
59,White,0,4,58,0
33,Asian,1,10,54,0
21,Asian,1,1,17,0
33,Other,0,9,39,0
34,White,0,4,38,0
37,White,0,7,60,0
52,Hispanic,1,8,52,0
47,Hispanic,0,8,29,0
56,Asian,0,0,40,0
18,Asian,1,6,7,0
43,White,1,10,8,0
25,Black,1,7,41,0
50,White,1,9,33,1
44,White,0,2,32,0
30,Hispanic,0,5,35,0
48,White,0,10,18,0
22,Black,1,2,51,0
27,Hispanic,0,8,59,0
64,White,1,2,43,0
45,Other,1,1,16,0
36,Other,1,8,18,0
46,Black,0,10,59,1
39,White,1,7,38,0
35,White,0,7,25,0
52,Black,0,1,34,0
19,White,0,5,4,0
43,White,1,4,5,0
59,Other,0,1,53,0
35,White,0,4,14,0
39,Asian,1,3,1,0
65,White,0,8,22,0
64,Black,1,0,46,0
47,Hispanic,0,5,21,1
56,White,1,6,13,0
51,White,1,5,54,0
49,Asian,1,4,48,0
51,Asian,1,3,36,0
17,Asian,1,4,29,0
30,White,0,8,59,0
49,White,0,4,38,0
51,Other,0,9,9,0
21,Hispanic,0,7,33,1
54,Black,1,6,22,0
57,Hispanic,1,3,17,0
27,Black,0,9,60,0
18,Black,1,4,23,0
60,White,0,6,36,0
33,Black,1,5,6,0
55,Black,1,2,48,0
36,White,0,9,39,0
30,Black,0,2,29,0
48,Asian,1,1,27,0
50,Asian,0,2,5,0
41,Black,0,10,9,0
23,Hispanic,0,9,24,0
51,White,0,0,19,0
63,Black,1,8,33,0
45,Asian,1,1,59,0
38,Black,1,2,30,0
57,White,1,4,58,0
59,White,0,9,40,1
29,Hispanic,0,3,52,0
29,Black,0,4,55,0
17,Hispanic,1,5,4,1
52,Black,1,4,55,0
20,Asian,1,9,32,1
53,Hispanic,1,0,49,0
60,Asian,0,5,1,0
56,White,0,8,34,0
62,Black,0,2,21,0
